_id,type,transaction_date,amount,status,medium,description,merchant_name,category,payer_id,payee_id,raw_source_table,raw_source_id,created_at
p_e1407663d3e6a96d1e641246be13030f,merchant,2024-05-06,-7.93,completed,balance,Build-A-Bear,Build-A-Bear,kids_pets,account_123,,purchase,e1407663d3e6a96d1e641246be13030f,2025-10-25T18:50:19.311039
p_2e84ec71e5aec59c1d22a35ddaf1c44a,merchant,2024-05-07,-61.82,completed,balance,ExxonMobil,ExxonMobil,gas_transport,account_123,,purchase,2e84ec71e5aec59c1d22a35ddaf1c44a,2025-10-25T18:50:19.311039
p_0ecf7760c1c7c9b79570cb7e9574dd00,merchant,2024-05-07,-61.83,completed,balance,BP,BP,gas_transport,account_123,,purchase,0ecf7760c1c7c9b79570cb7e9574dd00,2025-10-25T18:50:19.311039
p_ba68ad783556af63616e69feab5c9c89,merchant,2024-05-08,-73.59,completed,balance,BP,BP,gas_transport,account_123,,purchase,ba68ad783556af63616e69feab5c9c89,2025-10-25T18:50:19.311039
p_2d7cc5f42f4985a0ca4dee4c17f5a544,merchant,2024-05-08,-62.52,completed,balance,Shell,Shell,gas_transport,account_123,,purchase,2d7cc5f42f4985a0ca4dee4c17f5a544,2025-10-25T18:50:19.311039
p_fdf42cc02e83b2708d3ec6dc6adad415,merchant,2024-05-08,-1.01,completed,balance,Subway,Subway,food_dining,account_123,,purchase,fdf42cc02e83b2708d3ec6dc6adad415,2025-10-25T18:50:19.311039
p_36a4c01b2bc9a8fdca28fd8e995a34a8,merchant,2024-05-08,-83.76,completed,balance,Planet Fitness,Planet Fitness,health_fitness,account_123,,purchase,36a4c01b2bc9a8fdca28fd8e995a34a8,2025-10-25T18:50:19.311039
p_0d9a541b42b0178e0ea8b3fda36c2d47,merchant,2024-05-08,-128.99,completed,balance,Ebay,Ebay,shopping_net,account_123,,purchase,0d9a541b42b0178e0ea8b3fda36c2d47,2025-10-25T18:50:19.311039
p_c634afa7eea6eb4b9c929bd105ab4909,merchant,2024-05-08,-26.4,completed,balance,PetSmart,PetSmart,kids_pets,account_123,,purchase,c634afa7eea6eb4b9c929bd105ab4909,2025-10-25T18:50:19.311039
p_3e156a2f93a0747c8c20b1c93560bccf,merchant,2024-05-09,-73.36,completed,balance,Costco,Costco,grocery_pos,account_123,,purchase,3e156a2f93a0747c8c20b1c93560bccf,2025-10-25T18:50:19.311039
p_86bc5be2c6ac179c5db855b60c284dd3,merchant,2024-05-09,-37.43,completed,balance,Build-A-Bear,Build-A-Bear,kids_pets,account_123,,purchase,86bc5be2c6ac179c5db855b60c284dd3,2025-10-25T18:50:19.311039
p_b6da4dac79f663ea335daf55e71fbc66,merchant,2024-05-09,-72.57,completed,balance,Sephora,Sephora,personal_care,account_123,,purchase,b6da4dac79f663ea335daf55e71fbc66,2025-10-25T18:50:19.311039
p_11f39b1e3091feed5a85d6bb6c5692b8,merchant,2024-05-09,-90.69,completed,balance,Zara,Zara,shopping_pos,account_123,,purchase,11f39b1e3091feed5a85d6bb6c5692b8,2025-10-25T18:50:19.311039
p_807c65bfd82dca61ab4481b244c2d855,merchant,2024-05-09,-6.21,completed,balance,Nike.com,Nike.com,shopping_net,account_123,,purchase,807c65bfd82dca61ab4481b244c2d855,2025-10-25T18:50:19.311039
p_f46d0228c867e06dd7068dff57095023,merchant,2024-05-09,-14.06,completed,balance,KFC,KFC,food_dining,account_123,,purchase,f46d0228c867e06dd7068dff57095023,2025-10-25T18:50:19.311039
p_ff884097240c08e4cb88307b34c87e8d,merchant,2024-05-09,-135.72,completed,balance,Wayfair,Wayfair,home,account_123,,purchase,ff884097240c08e4cb88307b34c87e8d,2025-10-25T18:50:19.311039
p_be64c882a7911e430613d0d7c2bd7251,merchant,2024-05-10,-69.24,completed,balance,Circle K,Circle K,gas_transport,account_123,,purchase,be64c882a7911e430613d0d7c2bd7251,2025-10-25T18:50:19.311039
p_0728f997e79ccfbbccccb3cfa90283b2,merchant,2024-05-10,-81.89,completed,balance,HEB,HEB,grocery_pos,account_123,,purchase,0728f997e79ccfbbccccb3cfa90283b2,2025-10-25T18:50:19.311039
p_097f448ed7e01bb0581c7301116b7f80,merchant,2024-05-10,-61.95,completed,balance,Shell,Shell,gas_transport,account_123,,purchase,097f448ed7e01bb0581c7301116b7f80,2025-10-25T18:50:19.311039
p_eac8786a3e0e365fa97f1d3dc4a6f0b9,merchant,2024-05-10,-5.78,completed,balance,Shein,Shein,shopping_net,account_123,,purchase,eac8786a3e0e365fa97f1d3dc4a6f0b9,2025-10-25T18:50:19.311039
p_e8fc5ac1b4f82cde26e1bb5edcad86f4,merchant,2024-05-10,-174.58,completed,balance,Amazon,Amazon,shopping_net,account_123,,purchase,e8fc5ac1b4f82cde26e1bb5edcad86f4,2025-10-25T18:50:19.311039
p_fffa417bb4ce610b6d82bc79e2ac02c9,merchant,2024-05-10,-2.5,completed,balance,Best Buy,Best Buy,shopping_pos,account_123,,purchase,fffa417bb4ce610b6d82bc79e2ac02c9,2025-10-25T18:50:19.311039
p_7b866eb9a94f8a6babe366f48299ec65,merchant,2024-05-10,-76.3,completed,balance,Lowe’s,Lowe’s,home,account_123,,purchase,7b866eb9a94f8a6babe366f48299ec65,2025-10-25T18:50:19.311039
p_eda89d7269e0c5c00a479cd7e07fb93a,merchant,2024-05-10,-7.31,completed,balance,Temu,Temu,shopping_net,account_123,,purchase,eda89d7269e0c5c00a479cd7e07fb93a,2025-10-25T18:50:19.311039
p_171a4c0f37f567ce2cf4144ea5575a88,merchant,2024-05-11,-50.12,completed,balance,Planet Fitness,Planet Fitness,health_fitness,account_123,,purchase,171a4c0f37f567ce2cf4144ea5575a88,2025-10-25T18:50:19.311039
p_f10e8e9c131d671328fe6867af4b2800,merchant,2024-05-11,-5.58,completed,balance,Starbucks,Starbucks,travel,account_123,,purchase,f10e8e9c131d671328fe6867af4b2800,2025-10-25T18:50:19.311039
p_4608788bcdd5af2538531bf396670f42,merchant,2024-05-12,-102.85,completed,balance,Sam's Club,Sam's Club,grocery_pos,account_123,,purchase,4608788bcdd5af2538531bf396670f42,2025-10-25T18:50:19.311039
p_157419742c064cbf5088d5dbb14bb704,merchant,2024-05-12,-95.83,completed,balance,Amazon Fresh,Amazon Fresh,grocery_net,account_123,,purchase,157419742c064cbf5088d5dbb14bb704,2025-10-25T18:50:19.311039
p_58e526deac581f65305fa15a7a26a352,merchant,2024-05-12,-101.45,completed,balance,Sam's Club,Sam's Club,grocery_pos,account_123,,purchase,58e526deac581f65305fa15a7a26a352,2025-10-25T18:50:19.311039
p_a073e56abc4f8db3c0e9ad520e065279,merchant,2024-05-12,-66.14,completed,balance,Amazon,Amazon,misc_net,account_123,,purchase,a073e56abc4f8db3c0e9ad520e065279,2025-10-25T18:50:19.311039
p_6b54f0a2d5398308713ab511b40011cc,merchant,2024-05-12,-107.22,completed,balance,Walmart,Walmart,grocery_pos,account_123,,purchase,6b54f0a2d5398308713ab511b40011cc,2025-10-25T18:50:19.311039
p_dcf4635d9898db0fd953e46006d44581,merchant,2024-05-12,-72.77,completed,balance,Shell,Shell,gas_transport,account_123,,purchase,dcf4635d9898db0fd953e46006d44581,2025-10-25T18:50:19.311039
p_74bd60d728591f31ddf71fdb7e7968ad,merchant,2024-05-12,-5.67,completed,balance,Ulta Beauty,Ulta Beauty,personal_care,account_123,,purchase,74bd60d728591f31ddf71fdb7e7968ad,2025-10-25T18:50:19.311039
p_041e2151169c05402b0e113a7182f468,merchant,2024-05-12,-6.44,completed,balance,McDonald's,McDonald's,food_dining,account_123,,purchase,041e2151169c05402b0e113a7182f468,2025-10-25T18:50:19.311039
p_1294e410d5b11f322a126622e42f0870,merchant,2024-05-13,-60.87,completed,balance,Chevron,Chevron,gas_transport,account_123,,purchase,1294e410d5b11f322a126622e42f0870,2025-10-25T18:50:19.311039
p_240d719639427dea304f15f66e6cac08,merchant,2024-05-13,-59.38,completed,balance,Shell,Shell,gas_transport,account_123,,purchase,240d719639427dea304f15f66e6cac08,2025-10-25T18:50:19.311039
p_d1cab8ab296a90c2357247363668934d,merchant,2024-05-13,-104.43,completed,balance,Shell,Shell,gas_transport,account_123,,purchase,d1cab8ab296a90c2357247363668934d,2025-10-25T18:50:19.311039
p_85a67747122b7d48a8276043b1c57b13,merchant,2024-05-13,-72.58,completed,balance,Shell,Shell,gas_transport,account_123,,purchase,85a67747122b7d48a8276043b1c57b13,2025-10-25T18:50:19.311039
p_53785e0446422314a14a5b08778a76a3,merchant,2024-05-13,-85.75,completed,balance,Sam's Club,Sam's Club,grocery_pos,account_123,,purchase,53785e0446422314a14a5b08778a76a3,2025-10-25T18:50:19.311039
p_2a7d8f2583311eae0bf5042f837ae4ad,merchant,2024-05-13,-71.53,completed,balance,Petco,Petco,kids_pets,account_123,,purchase,2a7d8f2583311eae0bf5042f837ae4ad,2025-10-25T18:50:19.311039
p_99493e6c90b4d4132d9303945d5d212a,merchant,2024-05-13,-29.32,completed,balance,Oxxo,Oxxo,misc_pos,account_123,,purchase,99493e6c90b4d4132d9303945d5d212a,2025-10-25T18:50:19.311039
p_84e0daf2c789b87d2ba0592bfcb39a36,merchant,2024-05-13,-10.43,completed,balance,Lowe’s,Lowe’s,home,account_123,,purchase,84e0daf2c789b87d2ba0592bfcb39a36,2025-10-25T18:50:19.311039
p_a09aa97223e2494dde842315296ec4cc,merchant,2024-05-13,-124.69,completed,balance,Nike.com,Nike.com,shopping_net,account_123,,purchase,a09aa97223e2494dde842315296ec4cc,2025-10-25T18:50:19.311039
p_f698d9f1a5d93defb160e2997ac4ddf9,merchant,2024-05-15,-119.28,completed,balance,H&M,H&M,shopping_pos,account_123,,purchase,f698d9f1a5d93defb160e2997ac4ddf9,2025-10-25T18:50:19.311039
p_bc7647e287aa92010417f9485cfb18e5,merchant,2024-05-15,-41.0,completed,balance,IKEA,IKEA,home,account_123,,purchase,bc7647e287aa92010417f9485cfb18e5,2025-10-25T18:50:19.311039
p_9f719585a2a8bfba78773306ce57c74e,merchant,2024-05-15,-14.65,completed,balance,Subway,Subway,food_dining,account_123,,purchase,9f719585a2a8bfba78773306ce57c74e,2025-10-25T18:50:19.311039
p_3c87712a4b61539d2a222814b897d1e4,merchant,2024-05-16,-115.37,completed,balance,Costco,Costco,grocery_pos,account_123,,purchase,3c87712a4b61539d2a222814b897d1e4,2025-10-25T18:50:19.311039
p_1fb861f65d273dde8abb48c2ea2c922f,merchant,2024-05-16,-14.79,completed,balance,Lowe’s,Lowe’s,home,account_123,,purchase,1fb861f65d273dde8abb48c2ea2c922f,2025-10-25T18:50:19.311039
p_7937b2b3dd0bf0280baab17ddbb2ae3a,merchant,2024-05-16,-128.76,completed,balance,Walgreens,Walgreens,personal_care,account_123,,purchase,7937b2b3dd0bf0280baab17ddbb2ae3a,2025-10-25T18:50:19.311039
p_a972042aeb78f1ba919b212d5eb559d5,merchant,2024-05-17,-124.28,completed,balance,Costco,Costco,grocery_pos,account_123,,purchase,a972042aeb78f1ba919b212d5eb559d5,2025-10-25T18:50:19.311039
p_0353360904beece98caca344c34ddbc3,merchant,2024-05-17,-44.68,completed,balance,Whole Foods Online,Whole Foods Online,grocery_net,account_123,,purchase,0353360904beece98caca344c34ddbc3,2025-10-25T18:50:19.311039
p_d430483523e01e87b5512f99cc3e6076,merchant,2024-05-17,-46.85,completed,balance,Whole Foods Online,Whole Foods Online,grocery_net,account_123,,purchase,d430483523e01e87b5512f99cc3e6076,2025-10-25T18:50:19.311039
p_f82dce9f1c819fb3748f7852fae37543,merchant,2024-05-17,-230.99,completed,balance,Sephora,Sephora,personal_care,account_123,,purchase,f82dce9f1c819fb3748f7852fae37543,2025-10-25T18:50:19.311039
p_6caee165dd0dc0071d6660a0e76717af,merchant,2024-05-17,-17.25,completed,balance,IKEA,IKEA,home,account_123,,purchase,6caee165dd0dc0071d6660a0e76717af,2025-10-25T18:50:19.311039
p_4d8c1af975d199baca8f19e0d1761509,merchant,2024-05-17,-12.1,completed,balance,Chipotle,Chipotle,food_dining,account_123,,purchase,4d8c1af975d199baca8f19e0d1761509,2025-10-25T18:50:19.311039
p_a00d9f8caf630566d914054ccee88c3c,merchant,2024-05-18,-48.28,completed,balance,BP,BP,gas_transport,account_123,,purchase,a00d9f8caf630566d914054ccee88c3c,2025-10-25T18:50:19.311039
p_9fdff20e21e185c257675b1fb25a4209,merchant,2024-05-18,-8.4,completed,balance,H&M,H&M,shopping_pos,account_123,,purchase,9fdff20e21e185c257675b1fb25a4209,2025-10-25T18:50:19.311039
p_412c7e6a34bc9e2aac7decf87a51cdc8,merchant,2024-05-18,-88.3,completed,balance,IKEA,IKEA,home,account_123,,purchase,412c7e6a34bc9e2aac7decf87a51cdc8,2025-10-25T18:50:19.311039
p_5247f31d405c3d040ce9eba0a3eb2ba9,merchant,2024-05-18,-35.51,completed,balance,Ulta Beauty,Ulta Beauty,personal_care,account_123,,purchase,5247f31d405c3d040ce9eba0a3eb2ba9,2025-10-25T18:50:19.311039
p_257eb8366afdf0c8b18c2427859d0eb6,merchant,2024-05-18,-61.11,completed,balance,LEGO Store,LEGO Store,kids_pets,account_123,,purchase,257eb8366afdf0c8b18c2427859d0eb6,2025-10-25T18:50:19.311039
p_dd6ed6d3e07ae26fb2227d29086e2b48,merchant,2024-05-18,-3.35,completed,balance,Walmart,Walmart,travel,account_123,,purchase,dd6ed6d3e07ae26fb2227d29086e2b48,2025-10-25T18:50:19.311039
p_afa917e2b7e7e96d2835b2e89772017b,merchant,2024-05-19,-5.54,completed,balance,Amazon,Amazon,misc_net,account_123,,purchase,afa917e2b7e7e96d2835b2e89772017b,2025-10-25T18:50:19.311039
p_2216ef1b59f3a0c3cb6816571ec14d66,merchant,2024-05-19,-68.92,completed,balance,Chevron,Chevron,gas_transport,account_123,,purchase,2216ef1b59f3a0c3cb6816571ec14d66,2025-10-25T18:50:19.311039
p_73648f95d148740ebf80a697bcb6db17,merchant,2024-05-19,-102.67,completed,balance,Target,Target,grocery_pos,account_123,,purchase,73648f95d148740ebf80a697bcb6db17,2025-10-25T18:50:19.311039
p_a7dd4ba2ae3ecea82055eaf767577433,merchant,2024-05-19,-35.16,completed,balance,CVS,CVS,personal_care,account_123,,purchase,a7dd4ba2ae3ecea82055eaf767577433,2025-10-25T18:50:19.311039
p_c43fa5271c3b5dbb6df06c441dcc55b8,merchant,2024-05-19,-1.69,completed,balance,Walgreens,Walgreens,personal_care,account_123,,purchase,c43fa5271c3b5dbb6df06c441dcc55b8,2025-10-25T18:50:19.311039
p_3886fe31c52c1c3e6458c4d0744ca938,merchant,2024-05-19,-9.33,completed,balance,Temu,Temu,shopping_net,account_123,,purchase,3886fe31c52c1c3e6458c4d0744ca938,2025-10-25T18:50:19.311039
p_d140e543f23eaf706ecfa5528132be5a,merchant,2024-05-19,-5.49,completed,balance,Amazon,Amazon,travel,account_123,,purchase,d140e543f23eaf706ecfa5528132be5a,2025-10-25T18:50:19.311039
p_80bc5575daaa5ce70eac5c1575c76b15,merchant,2024-05-20,-100.09,completed,balance,Walmart,Walmart,grocery_pos,account_123,,purchase,80bc5575daaa5ce70eac5c1575c76b15,2025-10-25T18:50:19.311039
p_a788eea0b21a34bee12005d21ae6c38a,merchant,2024-05-20,-20.03,completed,balance,Peloton,Peloton,health_fitness,account_123,,purchase,a788eea0b21a34bee12005d21ae6c38a,2025-10-25T18:50:19.311039
p_06241a8ba14b7b183a1af03afd317504,merchant,2024-05-20,-9.53,completed,balance,Zara,Zara,shopping_pos,account_123,,purchase,06241a8ba14b7b183a1af03afd317504,2025-10-25T18:50:19.311039
p_4c210e40f7918632c0ea221c4cc2a771,merchant,2024-05-20,-9.96,completed,balance,7-Eleven,7-Eleven,misc_pos,account_123,,purchase,4c210e40f7918632c0ea221c4cc2a771,2025-10-25T18:50:19.311039
p_1a3ba739c441635a51eb7d0839e53074,merchant,2024-05-20,-30.94,completed,balance,Petco,Petco,kids_pets,account_123,,purchase,1a3ba739c441635a51eb7d0839e53074,2025-10-25T18:50:19.311039
p_40b2f57ba5f84bf67ac1c6301dc3272a,merchant,2024-05-20,-119.78,completed,balance,Home Depot,Home Depot,home,account_123,,purchase,40b2f57ba5f84bf67ac1c6301dc3272a,2025-10-25T18:50:19.311039
p_2a5585f8b40e4e76db9bf0fccf56b8df,merchant,2024-05-20,-7.54,completed,balance,Dollar Tree,Dollar Tree,misc_pos,account_123,,purchase,2a5585f8b40e4e76db9bf0fccf56b8df,2025-10-25T18:50:19.311039
p_51be9d7ca3ff29da014f5598d58345b7,merchant,2024-05-20,-1.81,completed,balance,Chipotle,Chipotle,food_dining,account_123,,purchase,51be9d7ca3ff29da014f5598d58345b7,2025-10-25T18:50:19.311039
p_356f659f451093c8f620c91162ee3456,merchant,2024-05-21,-47.37,completed,balance,Circle K,Circle K,gas_transport,account_123,,purchase,356f659f451093c8f620c91162ee3456,2025-10-25T18:50:19.311039
p_6d727db3552854ce711d7271af448f34,merchant,2024-05-21,-3.4,completed,balance,Oxxo,Oxxo,misc_pos,account_123,,purchase,6d727db3552854ce711d7271af448f34,2025-10-25T18:50:19.311039
p_37c380681f663c22dca55d173a7a20bd,merchant,2024-05-21,-65.84,completed,balance,CVS,CVS,personal_care,account_123,,purchase,37c380681f663c22dca55d173a7a20bd,2025-10-25T18:50:19.311039
p_0cf73a6eb4447508b0dbb15c8383250a,merchant,2024-05-22,-87.23,completed,balance,Shell,Shell,gas_transport,account_123,,purchase,0cf73a6eb4447508b0dbb15c8383250a,2025-10-25T18:50:19.311039
p_e2cff1d0f0db23aebb4e7e2c43d19e24,merchant,2024-05-22,-63.34,completed,balance,Chevron,Chevron,gas_transport,account_123,,purchase,e2cff1d0f0db23aebb4e7e2c43d19e24,2025-10-25T18:50:19.311039
p_a82e157c155496adc2d9374574ebb1de,merchant,2024-05-22,-64.38,completed,balance,Chevron,Chevron,gas_transport,account_123,,purchase,a82e157c155496adc2d9374574ebb1de,2025-10-25T18:50:19.311039
p_e3598aea6d91a48bf3bd3c382940be01,merchant,2024-05-22,-128.84,completed,balance,Wayfair,Wayfair,home,account_123,,purchase,e3598aea6d91a48bf3bd3c382940be01,2025-10-25T18:50:19.311039
p_6b28fe5be178119a048e771ae09f7366,merchant,2024-05-22,-52.37,completed,balance,Spotify,Spotify,entertainment,account_123,,purchase,6b28fe5be178119a048e771ae09f7366,2025-10-25T18:50:19.311039
p_f1bd1cfc7969fd99add572ddf8643a75,merchant,2024-05-22,-35.67,completed,balance,CVS,CVS,personal_care,account_123,,purchase,f1bd1cfc7969fd99add572ddf8643a75,2025-10-25T18:50:19.311039
p_5f6ab54bb42dbbc29f8ac3eb15925eb1,merchant,2024-05-23,-12.5,completed,balance,Spotify,Spotify,entertainment,account_123,,purchase,5f6ab54bb42dbbc29f8ac3eb15925eb1,2025-10-25T18:50:19.311039
p_f1c680214d5dcd0b7071231b004dd0b2,merchant,2024-05-23,-74.53,completed,balance,Planet Fitness,Planet Fitness,health_fitness,account_123,,purchase,f1c680214d5dcd0b7071231b004dd0b2,2025-10-25T18:50:19.311039
p_618122b25cfd21fadb877c19e8a944f7,merchant,2024-05-24,-117.44,completed,balance,Target,Target,grocery_pos,account_123,,purchase,618122b25cfd21fadb877c19e8a944f7,2025-10-25T18:50:19.311039
p_f24ee189940f91791fa9c8a80de6e51e,merchant,2024-05-24,-133.75,completed,balance,Ebay,Ebay,shopping_net,account_123,,purchase,f24ee189940f91791fa9c8a80de6e51e,2025-10-25T18:50:19.311039
p_5d55c274317456f9bf4504e3f36d7f73,merchant,2024-05-24,-30.21,completed,balance,Petco,Petco,kids_pets,account_123,,purchase,5d55c274317456f9bf4504e3f36d7f73,2025-10-25T18:50:19.311039
p_cd908911d588c1c068cd041e3ed39a4a,merchant,2024-05-24,-72.28,completed,balance,Spotify,Spotify,entertainment,account_123,,purchase,cd908911d588c1c068cd041e3ed39a4a,2025-10-25T18:50:19.311039
p_bef8187219e3e83041dba521bc973fb1,merchant,2024-05-24,-11.47,completed,balance,LEGO Store,LEGO Store,kids_pets,account_123,,purchase,bef8187219e3e83041dba521bc973fb1,2025-10-25T18:50:19.311039
p_8e8bf9bcf7da2e5ef23f3cafa3faa5bd,merchant,2024-05-24,-208.13,completed,balance,Chipotle,Chipotle,food_dining,account_123,,purchase,8e8bf9bcf7da2e5ef23f3cafa3faa5bd,2025-10-25T18:50:19.311039
p_abc0028b8252ef9b5eac07e27b496d6f,merchant,2024-05-24,-7.45,completed,balance,Temu,Temu,shopping_net,account_123,,purchase,abc0028b8252ef9b5eac07e27b496d6f,2025-10-25T18:50:19.311039
p_647f3c5d7cc059f9f5e5c162d85d714f,merchant,2024-05-24,-43.02,completed,balance,PetSmart,PetSmart,kids_pets,account_123,,purchase,647f3c5d7cc059f9f5e5c162d85d714f,2025-10-25T18:50:19.311039
p_c2ad374effdea72b5748317c65bbe63e,merchant,2024-05-25,-46.01,completed,balance,Shell,Shell,gas_transport,account_123,,purchase,c2ad374effdea72b5748317c65bbe63e,2025-10-25T18:50:19.311039
p_2c38f3c8793868937e35f211c768adc7,merchant,2024-05-25,-12.2,completed,balance,Subway,Subway,food_dining,account_123,,purchase,2c38f3c8793868937e35f211c768adc7,2025-10-25T18:50:19.311039
p_546f432670a8b87ece56ad6f6e9e048c,merchant,2024-05-25,-6.21,completed,balance,Subway,Subway,food_dining,account_123,,purchase,546f432670a8b87ece56ad6f6e9e048c,2025-10-25T18:50:19.311039
p_e69d5092e679c6b6c8b4f61f6142c367,merchant,2024-05-25,-3.1,completed,balance,Ebay,Ebay,shopping_net,account_123,,purchase,e69d5092e679c6b6c8b4f61f6142c367,2025-10-25T18:50:19.311039
p_fd3711e25eec0e6c4919ba3006e94a36,merchant,2024-05-25,-68.56,completed,balance,IKEA,IKEA,home,account_123,,purchase,fd3711e25eec0e6c4919ba3006e94a36,2025-10-25T18:50:19.311039
p_1012439f95e42bfdadf0025bf8846e2f,merchant,2024-05-25,-33.93,completed,balance,Ulta Beauty,Ulta Beauty,personal_care,account_123,,purchase,1012439f95e42bfdadf0025bf8846e2f,2025-10-25T18:50:19.311039
p_ce89be4209935580c6eb9ea204dde114,merchant,2024-05-25,-185.9,completed,balance,HBO Max,HBO Max,entertainment,account_123,,purchase,ce89be4209935580c6eb9ea204dde114,2025-10-25T18:50:19.311039
p_c7b081dd19bbd857911a9dfdf0ef2cd0,merchant,2024-05-26,-163.71,completed,balance,Costco,Costco,grocery_pos,account_123,,purchase,c7b081dd19bbd857911a9dfdf0ef2cd0,2025-10-25T18:50:19.311039
p_7ded9d0b8e7c030ababfe8e0ecf66f50,merchant,2024-05-26,-116.8,completed,balance,Target,Target,grocery_pos,account_123,,purchase,7ded9d0b8e7c030ababfe8e0ecf66f50,2025-10-25T18:50:19.311039
p_ed53a4dc7e46e98b8b96e4133f8dd95c,merchant,2024-05-26,-18.43,completed,balance,Walgreens,Walgreens,personal_care,account_123,,purchase,ed53a4dc7e46e98b8b96e4133f8dd95c,2025-10-25T18:50:19.311039
p_ca16488bfa2d232a7020cb2a8ffedf46,merchant,2024-05-26,-67.15,completed,balance,Starbucks,Starbucks,food_dining,account_123,,purchase,ca16488bfa2d232a7020cb2a8ffedf46,2025-10-25T18:50:19.311039
p_dada3fbb14ad4c3aba3a87a2a99928d0,merchant,2024-05-26,-54.07,completed,balance,Wayfair,Wayfair,home,account_123,,purchase,dada3fbb14ad4c3aba3a87a2a99928d0,2025-10-25T18:50:19.311039
p_9b4f6c1a05c49cb4852239f3d2121f1b,merchant,2024-05-26,-7.81,completed,balance,Best Buy,Best Buy,shopping_pos,account_123,,purchase,9b4f6c1a05c49cb4852239f3d2121f1b,2025-10-25T18:50:19.311039
p_d6d18fff0d88d8305df0f19fe9b919ce,merchant,2024-05-26,-234.16,completed,balance,Etsy,Etsy,misc_net,account_123,,purchase,d6d18fff0d88d8305df0f19fe9b919ce,2025-10-25T18:50:19.311039
p_c3d8dd2e27147fe5c027c83d25cf13fb,merchant,2024-05-26,-167.51,completed,balance,HBO Max,HBO Max,entertainment,account_123,,purchase,c3d8dd2e27147fe5c027c83d25cf13fb,2025-10-25T18:50:19.311039
p_950f4dafa28fe1248a743452130e88bb,merchant,2024-05-27,-5.73,completed,balance,eBay,eBay,misc_net,account_123,,purchase,950f4dafa28fe1248a743452130e88bb,2025-10-25T18:50:19.311039
